TDEP,FACCZ,D4TM,ZACC,ZAC2,DXTM,DXT2,F1B1,F2B1,F3B1,F4B1,F5B1,F6B1,EDD1,EDD2,EDD3,EDD4,EDD5,EDD6,ERD1,ERD2,ERD3,ERD4,ERD5,ERD6
4199.910097655838,1.8380243,5742.0,0.99545306,0.99545306,27901,27902,413,357,612,418,346,251,62.60651,100.49001,13.24393,60.369385,111.15878,281.7965,87.7917,34.89072,22.175583,83.35409,104.904884,606.0885
4199.907597655839,1.838535,5759.0,0.9963686,0.9963686,27903,27904,415,358,620,421,346,252,61.600582,99.57301,12.479933,58.917477,111.15878,278.4731,82.81985,34.200912,21.754084,83.35409,104.13401,511.9176
4199.905097655838,1.8380243,5776.0,0.9980978,0.9980978,27907,27908,418,361,616,420,346,254,59.960194,97.052345,12.845933,59.08899,110.89782,274.162,78.86026,33.27041,22.527586,87.24388,102.03461,319.26352
4199.902597655839,1.8387903,5792.0,0.9988099,0.9988099,27909,27910,423,367,610,420,347,241,57.692303,92.31531,13.465085,59.410175,109.61114,317.11963,80.92985,32.778378,24.571365,92.467384,101.52293,284.05652
4199.900097655838,1.8349597,5809.0,0.9988099,0.9988099,27911,27912,425,369,600,419,348,224,56.837017,90.66324,14.517409,60.012413,109.35739,388.41177,82.48964,32.8645,27.689772,97.37376,101.55884,291.34378
4199.897597655839,1.8347044,5834.0,1.0007426,1.0007426,27913,27914,427,373,589,413,348,218,56.139717,87.530365,15.797247,63.076168,109.35739,421.9604,83.95586,32.712757,31.310146,101.845566,101.92446,303.85455
4199.895097655838,1.8387903,5859.0,1.0009459,1.0009459,27915,27916,426,377,578,405,348,209,56.565052,84.75842,17.206926,66.8763,109.44185,472.63785,82.58579,32.773285,34.64639,107.15083,100.76363,324.77396
4199.8925976558385,1.8352152,5876.0,1.0009459,1.0009459,27917,27918,422,379,569,401,348,208,58.117764,83.70808,18.431557,69.12112,108.853386,479.03024,81.964775,32.742992,37.735863,108.62696,100.40627,330.0764
4199.890097655838,1.8339382,5892.0,0.99789435,0.99789435,27919,27920,418,385,562,400,347,208,60.36847,79.08771,19.409626,70.144844,110.207855,483.93918,83.16744,32.803635,40.541664,109.380394,100.62039,344.54108
4199.887597655838,1.8347044,5909.0,0.99789435,0.99789435,27921,27922,411,389,558,401,348,204,63.6744,76.61034,20.056997,69.25589,108.68641,508.24463,84.35569,32.773285,43.014168,107.31286,100.47755,370.71448
4199.885097655838,1.8321507,5934.0,0.9974875,0.9974875,27925,27926,404,389,555,406,347,206,67.49159,76.40402,20.414755,66.53183,110.207855,495.7942,86.04609,33.141212,45.68973,98.522835,99.69911,409.31378
4199.882597655838,1.8372581,5959.0,0.9969789,0.9969789,27927,27928,398,393,554,421,348,208,70.863144,73.89649,20.592487,58.79557,109.44185,483.93918,85.218124,32.8645,45.1657,91.6518,98.79456,411.69528
4199.880097655838,1.8339382,5976.0,0.9969789,0.9969789,27929,27930,390,397,551,426,347,212,76.06919,71.548325,21.157352,56.684505,109.69599,457.37915,83.31415,32.895016,42.767616,82.537796,98.863556,409.31378
4199.877597655838,1.8339382,5992.0,0.9971823,0.9971823,27931,27932,387,399,546,425,347,217,77.95023,70.551926,21.956015,56.95718,109.951324,423.2209,77.652725,33.04846,39.65707,73.28927,100.051445,421.50488
4199.8750976558385,1.8341937,6009.0,0.9974875,0.9974875,27933,27934,383,400,539,421,347,223,80.56215,69.61705,23.175037,58.722675,110.122215,393.81012,71.14204,32.95622,36.7956,66.24288,102.51497,420.25314
4199.872597655838,1.8339382,6026.0,0.9974875,0.9974875,27935,27936,380,403,533,412,347,226,82.434814,68.0801,24.136757,63.55582,110.29363,381.09802,68.86028,32.98691,35.127136,63.743824,101.7779,416.5423
4199.870097655838,1.8329169,6042.0,0.9999288,0.9999288,27937,27938,378,405,532,391,349,230,83.89747,67.20918,24.402369,75.593414,108.023605,361.64185,68.296074,33.328293,34.87652,62.536125,104.86927,409.31378
4199.867597655838,1.8359812,6059.0,1.0000305,1.0000305,27939,27940,374,407,537,383,351,230,86.9842,65.714676,23.481798,80.88659,106.40145,362.56735,69.09533,33.64483,35.964813,62.234497,106.28659,390.13162
4199.865097655838,1.8395565,6084.0,1.0011494,1.0011494,27943,27944,370,410,540,378,351,230,89.9061,64.25607,23.009712,83.99467,106.0035,360.72104,82.10725,34.530308,38.12146,65.44867,111.916664,382.7458
4199.862597655838,1.8347044,6109.0,1.0011494,1.0011494,27945,27946,370,413,542,375,353,227,90.19191,62.97243,22.67154,86.08105,104.51803,374.05463,91.4316,35.190628,39.65707,66.39783,116.81131,395.58423
4199.860097655838,1.8367474,6126.0,1.0011494,1.0011494,27947,27948,373,415,544,378,352,221,87.7917,61.578274,22.175583,84.243675,104.904884,403.91498,94.47973,35.633095,42.245094,67.69627,119.97948,414.1046
4199.857597655839,1.8357259,6142.0,1.001658,1.001658,27949,27950,380,419,547,379,353,218,82.81985,59.863148,21.754084,83.20765,104.13401,420.7073,93.35927,36.42075,44.794643,69.896576,124.29888,415.3199
4199.855097655838,1.8428763,6159.0,1.0013528,1.0013528,27951,27952,386,420,542,381,355,219,78.86026,59.386967,22.527586,82.29201,102.03461,412.1402,89.07512,36.866108,46.18089,74.71678,128.70645,411.69528
4199.8525976558385,1.8449192,6184.0,0.9976909,0.9976909,27955,27956,382,422,531,382,356,219,80.92985,58.336777,24.571365,81.63012,101.52293,412.1402,87.860054,37.421055,43.15821,79.93467,133.18698,316.0698
4199.850097655838,1.8467069,6209.0,0.9970806,0.9970806,27957,27958,380,431,516,385,356,235,82.48964,54.236614,27.689772,79.17661,101.55884,339.5807,95.49851,37.332325,39.601677,83.361916,136.39523,251.47978
4199.847597655838,1.83164,6226.0,0.9970806,0.9970806,27959,27960,378,434,500,386,355,247,83.95586,52.605648,31.310146,78.302986,101.92446,294.3739,104.28371,37.649742,37.796227,85.31618,134.32442,228.71959
4199.845097655838,1.8347044,6242.0,0.99586,0.99586,27961,27962,380,434,487,387,357,248,82.58579,52.841057,34.64639,78.13057,100.76363,291.94482,108.9335,37.44083,37.655674,86.301834,137.72221,259.31335
4199.842597655838,1.8362366,6259.0,0.99545306,0.99545306,27963,27964,381,435,476,387,357,244,81.964775,52.217926,37.735863,77.87336,100.40627,303.85455,108.35043,37.175617,38.789013,85.625,135.09355,286.6233
4199.840097655838,1.8349597,6276.0,0.99545306,0.99545306,27965,27966,379,438,467,387,357,235,83.16744,50.996387,40.541664,77.7454,100.62039,337.9588,106.39788,36.97192,40.139896,85.78024,133.43808,285.46695
4199.837597655838,1.8426208,6292.0,0.9949445,0.9949445,27967,27968,377,444,460,393,357,231,84.35569,48.750626,43.014168,74.13142,100.47755,354.9097,105.44776,36.722797,42.38402,82.10806,129.64948,277.62677
4199.835097655839,1.8362366,6309.0,0.99484277,0.99484277,27969,27970,375,445,452,394,358,229,86.04609,48.105164,45.68973,73.32713,99.69911,363.1052,102.92031,36.262302,45.295574,80.9375,128.12398,295.60364
4199.832597655838,1.8377689,6334.0,0.9961651,0.9961651,27973,27974,376,449,453,395,359,226,85.218124,46.755943,45.1657,72.68873,98.79456,376.63406,85.78563,35.1557,48.53673,78.78108,120.79856,301.26718
4199.8300976558385,1.8354706,6359.0,0.9953514,0.9953514,27975,27976,379,452,460,396,359,227,83.31415,45.818592,42.767616,72.17126,98.863556,374.63995,73.84861,34.69093,49.74598,75.23163,116.81131,293.76285
4199.827597655838,1.8359812,6376.0,0.9953514,0.9953514,27977,27978,387,453,470,399,358,225,77.652725,45.42203,39.65707,70.59186,100.051445,384.82736,65.4265,33.87001,51.238285,70.52171,115.10168,291.94482
4199.825097655838,1.8331722,6392.0,0.9961651,0.9961651,27979,27980,398,454,479,402,355,223,71.14204,45.075253,36.7956,68.84556,102.51497,394.48154,63.03973,32.95622,52.68548,65.4185,114.35779,299.35538
4199.822597655838,1.8362366,6409.0,0.996572,0.996572,27981,27982,402,455,485,406,356,222,68.86028,44.705505,35.127136,66.647255,101.7779,397.80817,66.43881,32.295235,55.817814,60.82105,112.18274,327.78287
4199.820097655838,1.8382796,6434.0,0.996572,0.996572,27983,27984,403,456,486,409,352,221,68.296074,44.258675,34.87652,64.702774,104.86927,404.63257,73.12452,31.407612,60.30547,59.445465,111.916664,365.92178
4199.817597655838,1.8380243,6459.0,0.9969789,0.9969789,27985,27986,401,457,482,414,351,218,69.09533,43.861378,35.964813,62.4261,106.28659,417.77194,79.70564,30.995403,65.06614,62.098354,112.360825,401.19138
4199.815097655838,1.8359812,6476.0,0.996572,0.996572,27987,27988,381,458,475,418,345,214,82.10725,43.351456,38.12146,60.176376,111.916664,443.9851,84.25537,30.646807,67.99985,64.29244,112.71871,406.95975
4199.8125976558385,1.8421102,6492.0,0.9942324,0.9942324,27991,27992,368,460,470,422,340,210,91.4316,42.762726,39.65707,58.51418,116.81131,468.99835,87.80561,30.357908,66.68835,66.93011,114.914795,369.7459
4199.810097655838,1.8408333,6509.0,0.994029,0.994029,27993,27994,364,464,462,423,337,206,94.47973,41.34046,42.245094,57.893616,119.97948,493.53183,89.92303,30.2542,63.635014,70.48669,113.35051,372.66687
